Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"BE","Bioenergy","834","United Republic of Tanzania","5851","Energy consumption","6525","Fuelwood","2013","2013","TJ","397463","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5851","Energy consumption","6525","Fuelwood","2014","2014","TJ","399231","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5851","Energy consumption","6525","Fuelwood","2015","2015","TJ","403896","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5851","Energy consumption","6525","Fuelwood","2016","2016","TJ","407284","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5851","Energy consumption","6525","Fuelwood","2017","2017","TJ","411172","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5851","Energy consumption","6525","Fuelwood","2018","2018","TJ","415255","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5851","Energy consumption","6525","Fuelwood","2019","2019","TJ","419536","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5851","Energy consumption","6525","Fuelwood","2020","2020","TJ","424019","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5851","Energy consumption","6525","Fuelwood","2021","2021","TJ","438100","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5851","Energy consumption","6525","Fuelwood","2022","2022","TJ","445124","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6525","Fuelwood","1990","1990","TJ","306574","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6525","Fuelwood","1991","1991","TJ","312944","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6525","Fuelwood","1992","1992","TJ","319521","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6525","Fuelwood","1993","1993","TJ","326261","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6525","Fuelwood","1994","1994","TJ","342124","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6525","Fuelwood","1995","1995","TJ","349249","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6525","Fuelwood","1996","1996","TJ","355534","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6525","Fuelwood","1997","1997","TJ","362294","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6525","Fuelwood","1998","1998","TJ","388786","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6525","Fuelwood","1999","1999","TJ","418164","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6525","Fuelwood","2000","2000","TJ","431425","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6525","Fuelwood","2001","2001","TJ","436983","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6525","Fuelwood","2002","2002","TJ","442803","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6525","Fuelwood","2003","2003","TJ","448887","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6525","Fuelwood","2004","2004","TJ","455241","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6525","Fuelwood","2005","2005","TJ","461867","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6525","Fuelwood","2006","2006","TJ","468417","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6525","Fuelwood","2007","2007","TJ","455241","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6525","Fuelwood","2008","2008","TJ","482429","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6525","Fuelwood","2009","2009","TJ","489900","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6525","Fuelwood","2010","2010","TJ","497656","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6525","Fuelwood","2011","2011","TJ","505081","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6525","Fuelwood","2012","2012","TJ","512872","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6525","Fuelwood","2013","2013","TJ","520947","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6525","Fuelwood","2014","2014","TJ","529310","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6525","Fuelwood","2015","2015","TJ","538053","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6525","Fuelwood","2016","2016","TJ","545532","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6525","Fuelwood","2017","2017","TJ","553309","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6525","Fuelwood","2018","2018","TJ","561390","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6525","Fuelwood","2019","2019","TJ","569782","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6525","Fuelwood","2020","2020","TJ","578493","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6525","Fuelwood","2021","2021","TJ","596909","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6525","Fuelwood","2022","2022","TJ","608352","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5851","Energy consumption","6532","Other vegetal material and residues","1990","1990","TJ","67297","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5851","Energy consumption","6532","Other vegetal material and residues","1991","1991","TJ","68695","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5851","Energy consumption","6532","Other vegetal material and residues","1992","1992","TJ","70139","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5851","Energy consumption","6532","Other vegetal material and residues","1993","1993","TJ","71618","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5851","Energy consumption","6532","Other vegetal material and residues","1994","1994","TJ","73060","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5851","Energy consumption","6532","Other vegetal material and residues","1995","1995","TJ","74614","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5851","Energy consumption","6532","Other vegetal material and residues","1996","1996","TJ","75957","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5851","Energy consumption","6532","Other vegetal material and residues","1997","1997","TJ","77400","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5851","Energy consumption","6532","Other vegetal material and residues","1998","1998","TJ","81474","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5851","Energy consumption","6532","Other vegetal material and residues","1999","1999","TJ","85762","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5851","Energy consumption","6532","Other vegetal material and residues","2000","2000","TJ","90276","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5851","Energy consumption","6532","Other vegetal material and residues","2001","2001","TJ","99936","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5851","Energy consumption","6532","Other vegetal material and residues","2002","2002","TJ","116593","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5851","Energy consumption","6532","Other vegetal material and residues","2003","2003","TJ","133250","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5851","Energy consumption","6532","Other vegetal material and residues","2004","2004","TJ","133250","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5851","Energy consumption","6532","Other vegetal material and residues","2005","2005","TJ","153238","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5851","Energy consumption","6532","Other vegetal material and residues","2006","2006","TJ","165231","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5851","Energy consumption","6532","Other vegetal material and residues","2007","2007","TJ","162566","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5851","Energy consumption","6532","Other vegetal material and residues","2008","2008","TJ","166564","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5851","Energy consumption","6532","Other vegetal material and residues","2009","2009","TJ","179889","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5851","Energy consumption","6532","Other vegetal material and residues","2010","2010","TJ","186606","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5851","Energy consumption","6532","Other vegetal material and residues","2011","2011","TJ","201297","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5851","Energy consumption","6532","Other vegetal material and residues","2012","2012","TJ","180997","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5851","Energy consumption","6532","Other vegetal material and residues","2013","2013","TJ","199356","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5851","Energy consumption","6532","Other vegetal material and residues","2014","2014","TJ","186552","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5851","Energy consumption","6532","Other vegetal material and residues","2015","2015","TJ","196139","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5851","Energy consumption","6532","Other vegetal material and residues","2016","2016","TJ","202361","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5851","Energy consumption","6532","Other vegetal material and residues","2017","2017","TJ","203916","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5851","Energy consumption","6532","Other vegetal material and residues","2018","2018","TJ","207727","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5851","Energy consumption","6532","Other vegetal material and residues","2019","2019","TJ","239151","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5851","Energy consumption","6532","Other vegetal material and residues","2020","2020","TJ","240519","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5851","Energy consumption","6532","Other vegetal material and residues","2021","2021","TJ","234223","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5851","Energy consumption","6532","Other vegetal material and residues","2022","2022","TJ","242978","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6532","Other vegetal material and residues","1990","1990","TJ","67297","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6532","Other vegetal material and residues","1991","1991","TJ","68695","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6532","Other vegetal material and residues","1992","1992","TJ","70139","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6532","Other vegetal material and residues","1993","1993","TJ","71618","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6532","Other vegetal material and residues","1994","1994","TJ","73060","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6532","Other vegetal material and residues","1995","1995","TJ","74614","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6532","Other vegetal material and residues","1996","1996","TJ","75957","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6532","Other vegetal material and residues","1997","1997","TJ","77400","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6532","Other vegetal material and residues","1998","1998","TJ","81474","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6532","Other vegetal material and residues","1999","1999","TJ","85762","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6532","Other vegetal material and residues","2000","2000","TJ","90276","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6532","Other vegetal material and residues","2001","2001","TJ","99936","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6532","Other vegetal material and residues","2002","2002","TJ","116593","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6532","Other vegetal material and residues","2003","2003","TJ","133250","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6532","Other vegetal material and residues","2004","2004","TJ","133250","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6532","Other vegetal material and residues","2005","2005","TJ","153238","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6532","Other vegetal material and residues","2006","2006","TJ","165231","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6532","Other vegetal material and residues","2007","2007","TJ","162566","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6532","Other vegetal material and residues","2008","2008","TJ","166564","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6532","Other vegetal material and residues","2009","2009","TJ","179889","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6532","Other vegetal material and residues","2010","2010","TJ","186606","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6532","Other vegetal material and residues","2011","2011","TJ","201297","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6532","Other vegetal material and residues","2012","2012","TJ","180997","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6532","Other vegetal material and residues","2013","2013","TJ","199356","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6532","Other vegetal material and residues","2014","2014","TJ","186552","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6532","Other vegetal material and residues","2015","2015","TJ","196139","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6532","Other vegetal material and residues","2016","2016","TJ","202361","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6532","Other vegetal material and residues","2017","2017","TJ","203916","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6532","Other vegetal material and residues","2018","2018","TJ","207727","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6532","Other vegetal material and residues","2019","2019","TJ","239151","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6532","Other vegetal material and residues","2020","2020","TJ","240519","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6532","Other vegetal material and residues","2021","2021","TJ","234223","E","Estimated value"
"BE","Bioenergy","834","United Republic of Tanzania","5852","Energy production","6532","Other vegetal material and residues","2022","2022","TJ","242978","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","170","Bagasse","2009","2009","TJ","328","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","170","Bagasse","2010","2010","TJ","655","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","170","Bagasse","2011","2011","TJ","983","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","170","Bagasse","2012","2012","TJ","1310","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","170","Bagasse","2013","2013","TJ","1638","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","170","Bagasse","2014","2014","TJ","1965","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","170","Bagasse","2015","2015","TJ","1988","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","170","Bagasse","2016","2016","TJ","2031","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","170","Bagasse","2017","2017","TJ","2108","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","170","Bagasse","2018","2018","TJ","2108","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","170","Bagasse","2019","2019","TJ","2108","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","170","Bagasse","2020","2020","TJ","2108","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","170","Bagasse","2021","2021","TJ","2130","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","170","Bagasse","2022","2022","TJ","2130","E","Estimated value"
"BE","Bioenergy","894","Zambia","5852","Energy production","170","Bagasse","2009","2009","TJ","541","E","Estimated value"
"BE","Bioenergy","894","Zambia","5852","Energy production","170","Bagasse","2010","2010","TJ","1081","E","Estimated value"
"BE","Bioenergy","894","Zambia","5852","Energy production","170","Bagasse","2011","2011","TJ","1622","E","Estimated value"
"BE","Bioenergy","894","Zambia","5852","Energy production","170","Bagasse","2012","2012","TJ","2162","E","Estimated value"
"BE","Bioenergy","894","Zambia","5852","Energy production","170","Bagasse","2013","2013","TJ","2703","E","Estimated value"
"BE","Bioenergy","894","Zambia","5852","Energy production","170","Bagasse","2014","2014","TJ","3243","E","Estimated value"
"BE","Bioenergy","894","Zambia","5852","Energy production","170","Bagasse","2015","2015","TJ","3321","E","Estimated value"
"BE","Bioenergy","894","Zambia","5852","Energy production","170","Bagasse","2016","2016","TJ","3398","E","Estimated value"
"BE","Bioenergy","894","Zambia","5852","Energy production","170","Bagasse","2017","2017","TJ","3475","E","Estimated value"
"BE","Bioenergy","894","Zambia","5852","Energy production","170","Bagasse","2018","2018","TJ","3475","E","Estimated value"
"BE","Bioenergy","894","Zambia","5852","Energy production","170","Bagasse","2019","2019","TJ","3475","E","Estimated value"
"BE","Bioenergy","894","Zambia","5852","Energy production","170","Bagasse","2020","2020","TJ","3475","E","Estimated value"
"BE","Bioenergy","894","Zambia","5852","Energy production","170","Bagasse","2021","2021","TJ","3500","E","Estimated value"
"BE","Bioenergy","894","Zambia","5852","Energy production","170","Bagasse","2022","2022","TJ","3500","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6524","Charcoal","1990","1990","TJ","17700","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6524","Charcoal","1991","1991","TJ","18202","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6524","Charcoal","1992","1992","TJ","18732","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6524","Charcoal","1993","1993","TJ","19204","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6524","Charcoal","1994","1994","TJ","19706","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6524","Charcoal","1995","1995","TJ","20030","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6524","Charcoal","1996","1996","TJ","20355","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6524","Charcoal","1997","1997","TJ","21181","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6524","Charcoal","1998","1998","TJ","22007","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6524","Charcoal","1999","1999","TJ","22892","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6524","Charcoal","2000","2000","TJ","23541","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6524","Charcoal","2001","2001","TJ","24102","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6524","Charcoal","2002","2002","TJ","24544","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6524","Charcoal","2003","2003","TJ","24986","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6524","Charcoal","2004","2004","TJ","25458","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6524","Charcoal","2005","2005","TJ","25930","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6524","Charcoal","2006","2006","TJ","26432","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6524","Charcoal","2007","2007","TJ","26934","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6524","Charcoal","2008","2008","TJ","27464","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6524","Charcoal","2009","2009","TJ","28025","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6524","Charcoal","2010","2010","TJ","28615","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6524","Charcoal","2011","2011","TJ","29264","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6524","Charcoal","2012","2012","TJ","29942","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6524","Charcoal","2013","2013","TJ","30621","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6524","Charcoal","2014","2014","TJ","31329","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6524","Charcoal","2015","2015","TJ","32008","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6524","Charcoal","2016","2016","TJ","32686","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6524","Charcoal","2017","2017","TJ","33350","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6524","Charcoal","2018","2018","TJ","34008","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6524","Charcoal","2019","2019","TJ","34665","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6524","Charcoal","2020","2020","TJ","35324","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6524","Charcoal","2021","2021","TJ","36875","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6524","Charcoal","2022","2022","TJ","38232","E","Estimated value"
"BE","Bioenergy","894","Zambia","5852","Energy production","6524","Charcoal","1990","1990","TJ","17700","E","Estimated value"
"BE","Bioenergy","894","Zambia","5852","Energy production","6524","Charcoal","1991","1991","TJ","18202","E","Estimated value"
"BE","Bioenergy","894","Zambia","5852","Energy production","6524","Charcoal","1992","1992","TJ","18732","E","Estimated value"
"BE","Bioenergy","894","Zambia","5852","Energy production","6524","Charcoal","1993","1993","TJ","19204","E","Estimated value"
"BE","Bioenergy","894","Zambia","5852","Energy production","6524","Charcoal","1994","1994","TJ","19706","E","Estimated value"
"BE","Bioenergy","894","Zambia","5852","Energy production","6524","Charcoal","1995","1995","TJ","20030","E","Estimated value"
"BE","Bioenergy","894","Zambia","5852","Energy production","6524","Charcoal","1996","1996","TJ","20355","E","Estimated value"
"BE","Bioenergy","894","Zambia","5852","Energy production","6524","Charcoal","1997","1997","TJ","21181","E","Estimated value"
"BE","Bioenergy","894","Zambia","5852","Energy production","6524","Charcoal","1998","1998","TJ","22007","E","Estimated value"
"BE","Bioenergy","894","Zambia","5852","Energy production","6524","Charcoal","1999","1999","TJ","22892","E","Estimated value"
"BE","Bioenergy","894","Zambia","5852","Energy production","6524","Charcoal","2000","2000","TJ","23541","E","Estimated value"
"BE","Bioenergy","894","Zambia","5852","Energy production","6524","Charcoal","2001","2001","TJ","24102","E","Estimated value"
"BE","Bioenergy","894","Zambia","5852","Energy production","6524","Charcoal","2002","2002","TJ","24544","E","Estimated value"
"BE","Bioenergy","894","Zambia","5852","Energy production","6524","Charcoal","2003","2003","TJ","24986","E","Estimated value"
"BE","Bioenergy","894","Zambia","5852","Energy production","6524","Charcoal","2004","2004","TJ","25458","E","Estimated value"
"BE","Bioenergy","894","Zambia","5852","Energy production","6524","Charcoal","2005","2005","TJ","25930","E","Estimated value"
"BE","Bioenergy","894","Zambia","5852","Energy production","6524","Charcoal","2006","2006","TJ","26432","E","Estimated value"
"BE","Bioenergy","894","Zambia","5852","Energy production","6524","Charcoal","2007","2007","TJ","26934","E","Estimated value"
"BE","Bioenergy","894","Zambia","5852","Energy production","6524","Charcoal","2008","2008","TJ","27464","E","Estimated value"
"BE","Bioenergy","894","Zambia","5852","Energy production","6524","Charcoal","2009","2009","TJ","28025","E","Estimated value"
"BE","Bioenergy","894","Zambia","5852","Energy production","6524","Charcoal","2010","2010","TJ","28615","E","Estimated value"
"BE","Bioenergy","894","Zambia","5852","Energy production","6524","Charcoal","2011","2011","TJ","29264","E","Estimated value"
"BE","Bioenergy","894","Zambia","5852","Energy production","6524","Charcoal","2012","2012","TJ","29942","E","Estimated value"
"BE","Bioenergy","894","Zambia","5852","Energy production","6524","Charcoal","2013","2013","TJ","30621","E","Estimated value"
"BE","Bioenergy","894","Zambia","5852","Energy production","6524","Charcoal","2014","2014","TJ","31329","E","Estimated value"
"BE","Bioenergy","894","Zambia","5852","Energy production","6524","Charcoal","2015","2015","TJ","32008","E","Estimated value"
"BE","Bioenergy","894","Zambia","5852","Energy production","6524","Charcoal","2016","2016","TJ","32686","E","Estimated value"
"BE","Bioenergy","894","Zambia","5852","Energy production","6524","Charcoal","2017","2017","TJ","33350","E","Estimated value"
"BE","Bioenergy","894","Zambia","5852","Energy production","6524","Charcoal","2018","2018","TJ","34008","E","Estimated value"
"BE","Bioenergy","894","Zambia","5852","Energy production","6524","Charcoal","2019","2019","TJ","34665","E","Estimated value"
"BE","Bioenergy","894","Zambia","5852","Energy production","6524","Charcoal","2020","2020","TJ","35324","E","Estimated value"
"BE","Bioenergy","894","Zambia","5852","Energy production","6524","Charcoal","2021","2021","TJ","36875","E","Estimated value"
"BE","Bioenergy","894","Zambia","5852","Energy production","6524","Charcoal","2022","2022","TJ","38232","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6525","Fuelwood","1990","1990","TJ","84135","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6525","Fuelwood","1991","1991","TJ","86205","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6525","Fuelwood","1992","1992","TJ","88253","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6525","Fuelwood","1993","1993","TJ","90334","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6525","Fuelwood","1994","1994","TJ","92500","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6525","Fuelwood","1995","1995","TJ","95000","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6525","Fuelwood","1996","1996","TJ","96615","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6525","Fuelwood","1997","1997","TJ","98741","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6525","Fuelwood","1998","1998","TJ","101067","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6525","Fuelwood","1999","1999","TJ","104614","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6525","Fuelwood","2000","2000","TJ","108212","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6525","Fuelwood","2001","2001","TJ","110741","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6525","Fuelwood","2002","2002","TJ","112809","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6525","Fuelwood","2003","2003","TJ","114886","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6525","Fuelwood","2004","2004","TJ","117004","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6525","Fuelwood","2005","2005","TJ","119191","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6525","Fuelwood","2006","2006","TJ","121441","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6525","Fuelwood","2007","2007","TJ","123759","E","Estimated value"
"BE","Bioenergy","894","Zambia","5851","Energy consumption","6525","Fuelwood","2008","2008","TJ","126176","E","Estimated value"
