Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GF","Emissions from Forests","706","Somalia","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2023","2023","3050","FAO TIER 1","kt","17352.1517","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6751","Forestland","1990","1990","3050","FAO TIER 1","1000 ha","18142.09","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","1990","1990","3050","FAO TIER 1","kt","-651.8633","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6751","Forestland","1991","1991","3050","FAO TIER 1","1000 ha","18105.69","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","1991","1991","3050","FAO TIER 1","kt","-651.8633","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6751","Forestland","1992","1992","3050","FAO TIER 1","1000 ha","18069.29","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","1992","1992","3050","FAO TIER 1","kt","-651.8633","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6751","Forestland","1993","1993","3050","FAO TIER 1","1000 ha","18032.89","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","1993","1993","3050","FAO TIER 1","kt","-651.8633","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6751","Forestland","1994","1994","3050","FAO TIER 1","1000 ha","17996.49","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","1994","1994","3050","FAO TIER 1","kt","-651.8633","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6751","Forestland","1995","1995","3050","FAO TIER 1","1000 ha","17960.09","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","1995","1995","3050","FAO TIER 1","kt","-651.8633","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6751","Forestland","1996","1996","3050","FAO TIER 1","1000 ha","17923.69","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","1996","1996","3050","FAO TIER 1","kt","-651.8633","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6751","Forestland","1997","1997","3050","FAO TIER 1","1000 ha","17887.29","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","1997","1997","3050","FAO TIER 1","kt","-651.8633","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6751","Forestland","1998","1998","3050","FAO TIER 1","1000 ha","17850.89","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","1998","1998","3050","FAO TIER 1","kt","-651.8633","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6751","Forestland","1999","1999","3050","FAO TIER 1","1000 ha","17814.49","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","1999","1999","3050","FAO TIER 1","kt","-651.8633","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6751","Forestland","2000","2000","3050","FAO TIER 1","1000 ha","17778.09","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2000","2000","3050","FAO TIER 1","kt","-651.8633","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6751","Forestland","2001","2001","3050","FAO TIER 1","1000 ha","17741.69","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2001","2001","3050","FAO TIER 1","kt","-638.5166","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6751","Forestland","2002","2002","3050","FAO TIER 1","1000 ha","17705.29","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2002","2002","3050","FAO TIER 1","kt","-638.5166","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6751","Forestland","2003","2003","3050","FAO TIER 1","1000 ha","17668.89","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2003","2003","3050","FAO TIER 1","kt","-638.5166","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6751","Forestland","2004","2004","3050","FAO TIER 1","1000 ha","17632.49","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2004","2004","3050","FAO TIER 1","kt","-638.5166","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6751","Forestland","2005","2005","3050","FAO TIER 1","1000 ha","17596.09","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2005","2005","3050","FAO TIER 1","kt","-638.5166","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6751","Forestland","2006","2006","3050","FAO TIER 1","1000 ha","17559.69","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2006","2006","3050","FAO TIER 1","kt","-638.5166","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6751","Forestland","2007","2007","3050","FAO TIER 1","1000 ha","17523.29","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2007","2007","3050","FAO TIER 1","kt","-638.5166","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6751","Forestland","2008","2008","3050","FAO TIER 1","1000 ha","17486.89","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2008","2008","3050","FAO TIER 1","kt","-638.5166","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6751","Forestland","2009","2009","3050","FAO TIER 1","1000 ha","17450.49","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2009","2009","3050","FAO TIER 1","kt","-638.5166","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6751","Forestland","2010","2010","3050","FAO TIER 1","1000 ha","17414.09","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2010","2010","3050","FAO TIER 1","kt","-638.5166","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6751","Forestland","2011","2011","3050","FAO TIER 1","1000 ha","17377.69","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2011","2011","3050","FAO TIER 1","kt","-758.212","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6751","Forestland","2012","2012","3050","FAO TIER 1","1000 ha","17341.29","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2012","2012","3050","FAO TIER 1","kt","-758.212","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6751","Forestland","2013","2013","3050","FAO TIER 1","1000 ha","17304.89","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2013","2013","3050","FAO TIER 1","kt","-758.212","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6751","Forestland","2014","2014","3050","FAO TIER 1","1000 ha","17268.49","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2014","2014","3050","FAO TIER 1","kt","-758.212","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6751","Forestland","2015","2015","3050","FAO TIER 1","1000 ha","17232.09","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2015","2015","3050","FAO TIER 1","kt","-758.212","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6751","Forestland","2016","2016","3050","FAO TIER 1","1000 ha","17195.69","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2016","2016","3050","FAO TIER 1","kt","-500.136","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6751","Forestland","2017","2017","3050","FAO TIER 1","1000 ha","17159.29","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2017","2017","3050","FAO TIER 1","kt","-500.136","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6751","Forestland","2018","2018","3050","FAO TIER 1","1000 ha","17122.89","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2018","2018","3050","FAO TIER 1","kt","-500.136","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6751","Forestland","2019","2019","3050","FAO TIER 1","1000 ha","17086.49","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2019","2019","3050","FAO TIER 1","kt","-500.136","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6751","Forestland","2020","2020","3050","FAO TIER 1","1000 ha","17050.09","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2020","2020","3050","FAO TIER 1","kt","-500.136","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6751","Forestland","2021","2021","3050","FAO TIER 1","1000 ha","17013.69","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2021","2021","3050","FAO TIER 1","kt","-500.136","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6751","Forestland","2022","2022","3050","FAO TIER 1","1000 ha","16977.29","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2022","2022","3050","FAO TIER 1","kt","-500.136","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2023","2023","3050","FAO TIER 1","kt","-500.136","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6750","Net Forest conversion","1990","1990","3050","FAO TIER 1","1000 ha","36.4","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","1990","1990","3050","FAO TIER 1","kt","6626.62","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6750","Net Forest conversion","1991","1991","3050","FAO TIER 1","1000 ha","36.4","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","1991","1991","3050","FAO TIER 1","kt","6626.62","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6750","Net Forest conversion","1992","1992","3050","FAO TIER 1","1000 ha","36.4","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","1992","1992","3050","FAO TIER 1","kt","6626.62","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6750","Net Forest conversion","1993","1993","3050","FAO TIER 1","1000 ha","36.4","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","1993","1993","3050","FAO TIER 1","kt","6626.62","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6750","Net Forest conversion","1994","1994","3050","FAO TIER 1","1000 ha","36.4","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","1994","1994","3050","FAO TIER 1","kt","6626.62","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6750","Net Forest conversion","1995","1995","3050","FAO TIER 1","1000 ha","36.4","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","1995","1995","3050","FAO TIER 1","kt","6626.62","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6750","Net Forest conversion","1996","1996","3050","FAO TIER 1","1000 ha","36.4","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","1996","1996","3050","FAO TIER 1","kt","6626.62","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6750","Net Forest conversion","1997","1997","3050","FAO TIER 1","1000 ha","36.4","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","1997","1997","3050","FAO TIER 1","kt","6626.62","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6750","Net Forest conversion","1998","1998","3050","FAO TIER 1","1000 ha","36.4","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","1998","1998","3050","FAO TIER 1","kt","6626.62","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6750","Net Forest conversion","1999","1999","3050","FAO TIER 1","1000 ha","36.4","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","1999","1999","3050","FAO TIER 1","kt","6626.62","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6750","Net Forest conversion","2000","2000","3050","FAO TIER 1","1000 ha","36.4","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2000","2000","3050","FAO TIER 1","kt","6626.62","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6750","Net Forest conversion","2001","2001","3050","FAO TIER 1","1000 ha","36.4","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2001","2001","3050","FAO TIER 1","kt","6639.9667","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6750","Net Forest conversion","2002","2002","3050","FAO TIER 1","1000 ha","36.4","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2002","2002","3050","FAO TIER 1","kt","6639.9667","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6750","Net Forest conversion","2003","2003","3050","FAO TIER 1","1000 ha","36.4","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2003","2003","3050","FAO TIER 1","kt","6639.9667","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6750","Net Forest conversion","2004","2004","3050","FAO TIER 1","1000 ha","36.4","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2004","2004","3050","FAO TIER 1","kt","6639.9667","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6750","Net Forest conversion","2005","2005","3050","FAO TIER 1","1000 ha","36.4","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2005","2005","3050","FAO TIER 1","kt","6639.9667","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6750","Net Forest conversion","2006","2006","3050","FAO TIER 1","1000 ha","36.4","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2006","2006","3050","FAO TIER 1","kt","6639.9667","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6750","Net Forest conversion","2007","2007","3050","FAO TIER 1","1000 ha","36.4","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2007","2007","3050","FAO TIER 1","kt","6639.9667","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6750","Net Forest conversion","2008","2008","3050","FAO TIER 1","1000 ha","36.4","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2008","2008","3050","FAO TIER 1","kt","6639.9667","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6750","Net Forest conversion","2009","2009","3050","FAO TIER 1","1000 ha","36.4","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2009","2009","3050","FAO TIER 1","kt","6639.9667","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6750","Net Forest conversion","2010","2010","3050","FAO TIER 1","1000 ha","36.4","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2010","2010","3050","FAO TIER 1","kt","6639.9667","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6750","Net Forest conversion","2011","2011","3050","FAO TIER 1","1000 ha","36.4","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2011","2011","3050","FAO TIER 1","kt","6653.3133","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6750","Net Forest conversion","2012","2012","3050","FAO TIER 1","1000 ha","36.4","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2012","2012","3050","FAO TIER 1","kt","6653.3133","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6750","Net Forest conversion","2013","2013","3050","FAO TIER 1","1000 ha","36.4","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2013","2013","3050","FAO TIER 1","kt","6653.3133","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6750","Net Forest conversion","2014","2014","3050","FAO TIER 1","1000 ha","36.4","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2014","2014","3050","FAO TIER 1","kt","6653.3133","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6750","Net Forest conversion","2015","2015","3050","FAO TIER 1","1000 ha","36.4","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2015","2015","3050","FAO TIER 1","kt","6653.3133","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6750","Net Forest conversion","2016","2016","3050","FAO TIER 1","1000 ha","36.4","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2016","2016","3050","FAO TIER 1","kt","6661.3213","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6750","Net Forest conversion","2017","2017","3050","FAO TIER 1","1000 ha","36.4","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2017","2017","3050","FAO TIER 1","kt","6661.3213","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6750","Net Forest conversion","2018","2018","3050","FAO TIER 1","1000 ha","36.4","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2018","2018","3050","FAO TIER 1","kt","6661.3213","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6750","Net Forest conversion","2019","2019","3050","FAO TIER 1","1000 ha","36.4","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2019","2019","3050","FAO TIER 1","kt","6661.3213","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6750","Net Forest conversion","2020","2020","3050","FAO TIER 1","1000 ha","36.4","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2020","2020","3050","FAO TIER 1","kt","6661.3213","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6750","Net Forest conversion","2021","2021","3050","FAO TIER 1","1000 ha","36.4","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2021","2021","3050","FAO TIER 1","kt","6661.3213","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6750","Net Forest conversion","2022","2022","3050","FAO TIER 1","1000 ha","36.4","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2022","2022","3050","FAO TIER 1","kt","6661.3213","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","5110","Area","6750","Net Forest conversion","2023","2023","3050","FAO TIER 1","1000 ha","36.4","E","Estimated value",""
"GF","Emissions from Forests","710","South Africa","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2023","2023","3050","FAO TIER 1","kt","6661.3213","E","Estimated value",""
"GF","Emissions from Forests","728","South Sudan","5110","Area","6751","Forestland","2012","2012","3050","FAO TIER 1","1000 ha","7157","E","Estimated value",""
"GF","Emissions from Forests","728","South Sudan","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2012","2012","3050","FAO TIER 1","kt","-331.125","E","Estimated value",""
"GF","Emissions from Forests","728","South Sudan","5110","Area","6751","Forestland","2013","2013","3050","FAO TIER 1","1000 ha","7157","E","Estimated value",""
"GF","Emissions from Forests","728","South Sudan","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2013","2013","3050","FAO TIER 1","kt","-331.125","E","Estimated value",""
"GF","Emissions from Forests","728","South Sudan","5110","Area","6751","Forestland","2014","2014","3050","FAO TIER 1","1000 ha","7157","E","Estimated value",""
"GF","Emissions from Forests","728","South Sudan","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2014","2014","3050","FAO TIER 1","kt","-331.125","E","Estimated value",""
"GF","Emissions from Forests","728","South Sudan","5110","Area","6751","Forestland","2015","2015","3050","FAO TIER 1","1000 ha","7157","E","Estimated value",""
"GF","Emissions from Forests","728","South Sudan","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2015","2015","3050","FAO TIER 1","kt","-331.125","E","Estimated value",""
"GF","Emissions from Forests","728","South Sudan","5110","Area","6751","Forestland","2016","2016","3050","FAO TIER 1","1000 ha","7157","E","Estimated value",""
"GF","Emissions from Forests","728","South Sudan","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2016","2016","3050","FAO TIER 1","kt","2062.3309","E","Estimated value",""
"GF","Emissions from Forests","728","South Sudan","5110","Area","6751","Forestland","2017","2017","3050","FAO TIER 1","1000 ha","7157","E","Estimated value",""
"GF","Emissions from Forests","728","South Sudan","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2017","2017","3050","FAO TIER 1","kt","2062.3309","E","Estimated value",""
"GF","Emissions from Forests","728","South Sudan","5110","Area","6751","Forestland","2018","2018","3050","FAO TIER 1","1000 ha","7157","E","Estimated value",""
"GF","Emissions from Forests","728","South Sudan","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2018","2018","3050","FAO TIER 1","kt","2062.3309","E","Estimated value",""
"GF","Emissions from Forests","728","South Sudan","5110","Area","6751","Forestland","2019","2019","3050","FAO TIER 1","1000 ha","7157","E","Estimated value",""
"GF","Emissions from Forests","728","South Sudan","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2019","2019","3050","FAO TIER 1","kt","2062.3309","E","Estimated value",""
"GF","Emissions from Forests","728","South Sudan","5110","Area","6751","Forestland","2020","2020","3050","FAO TIER 1","1000 ha","7157","E","Estimated value",""
"GF","Emissions from Forests","728","South Sudan","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2020","2020","3050","FAO TIER 1","kt","2062.3309","E","Estimated value",""
"GF","Emissions from Forests","728","South Sudan","5110","Area","6751","Forestland","2021","2021","3050","FAO TIER 1","1000 ha","7157","E","Estimated value",""
"GF","Emissions from Forests","728","South Sudan","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2021","2021","3050","FAO TIER 1","kt","2062.3309","E","Estimated value",""
"GF","Emissions from Forests","728","South Sudan","5110","Area","6751","Forestland","2022","2022","3050","FAO TIER 1","1000 ha","7157","E","Estimated value",""
"GF","Emissions from Forests","728","South Sudan","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2022","2022","3050","FAO TIER 1","kt","2062.3309","E","Estimated value",""
"GF","Emissions from Forests","728","South Sudan","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2023","2023","3050","FAO TIER 1","kt","2062.3309","E","Estimated value",""
"GF","Emissions from Forests","728","South Sudan","5110","Area","6750","Net Forest conversion","2012","2012","3050","FAO TIER 1","1000 ha","0","E","Estimated value",""
"GF","Emissions from Forests","728","South Sudan","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2012","2012","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","728","South Sudan","5110","Area","6750","Net Forest conversion","2013","2013","3050","FAO TIER 1","1000 ha","0","E","Estimated value",""
"GF","Emissions from Forests","728","South Sudan","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2013","2013","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","728","South Sudan","5110","Area","6750","Net Forest conversion","2014","2014","3050","FAO TIER 1","1000 ha","0","E","Estimated value",""
"GF","Emissions from Forests","728","South Sudan","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2014","2014","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","728","South Sudan","5110","Area","6750","Net Forest conversion","2015","2015","3050","FAO TIER 1","1000 ha","0","E","Estimated value",""
"GF","Emissions from Forests","728","South Sudan","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2015","2015","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","728","South Sudan","5110","Area","6750","Net Forest conversion","2016","2016","3050","FAO TIER 1","1000 ha","0","E","Estimated value",""
"GF","Emissions from Forests","728","South Sudan","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
