Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GV","Emissions from Drained organic soils","736","Sudan (former)","5026","Area","6728","Grassland organic soils","1994","1994","3050","FAO TIER 1","ha","230091.4207","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","7230","Emissions (N2O)","6728","Grassland organic soils","1994","1994","3050","FAO TIER 1","kt","1.8079","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","7273","Emissions (CO2)","6728","Grassland organic soils","1994","1994","3050","FAO TIER 1","kt","8099.218","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","5026","Area","6728","Grassland organic soils","1995","1995","3050","FAO TIER 1","ha","232799.3221","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","7230","Emissions (N2O)","6728","Grassland organic soils","1995","1995","3050","FAO TIER 1","kt","1.8291","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","7273","Emissions (CO2)","6728","Grassland organic soils","1995","1995","3050","FAO TIER 1","kt","8194.5361","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","5026","Area","6728","Grassland organic soils","1996","1996","3050","FAO TIER 1","ha","232278.4887","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","7230","Emissions (N2O)","6728","Grassland organic soils","1996","1996","3050","FAO TIER 1","kt","1.825","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","7273","Emissions (CO2)","6728","Grassland organic soils","1996","1996","3050","FAO TIER 1","kt","8176.2028","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","5026","Area","6728","Grassland organic soils","1997","1997","3050","FAO TIER 1","ha","231907.0449","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","7230","Emissions (N2O)","6728","Grassland organic soils","1997","1997","3050","FAO TIER 1","kt","1.8221","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","7273","Emissions (CO2)","6728","Grassland organic soils","1997","1997","3050","FAO TIER 1","kt","8163.128","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","5026","Area","6728","Grassland organic soils","1998","1998","3050","FAO TIER 1","ha","232853.5771","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","7230","Emissions (N2O)","6728","Grassland organic soils","1998","1998","3050","FAO TIER 1","kt","1.8296","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","7273","Emissions (CO2)","6728","Grassland organic soils","1998","1998","3050","FAO TIER 1","kt","8196.4459","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","5026","Area","6728","Grassland organic soils","1999","1999","3050","FAO TIER 1","ha","232031.8379","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","7230","Emissions (N2O)","6728","Grassland organic soils","1999","1999","3050","FAO TIER 1","kt","1.8231","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","7273","Emissions (CO2)","6728","Grassland organic soils","1999","1999","3050","FAO TIER 1","kt","8167.5207","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","5026","Area","6728","Grassland organic soils","2000","2000","3050","FAO TIER 1","ha","231122.5207","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","7230","Emissions (N2O)","6728","Grassland organic soils","2000","2000","3050","FAO TIER 1","kt","1.816","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","7273","Emissions (CO2)","6728","Grassland organic soils","2000","2000","3050","FAO TIER 1","kt","8135.5127","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","5026","Area","6728","Grassland organic soils","2001","2001","3050","FAO TIER 1","ha","231075.532","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","7230","Emissions (N2O)","6728","Grassland organic soils","2001","2001","3050","FAO TIER 1","kt","1.8156","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","7273","Emissions (CO2)","6728","Grassland organic soils","2001","2001","3050","FAO TIER 1","kt","8133.8587","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","5026","Area","6728","Grassland organic soils","2002","2002","3050","FAO TIER 1","ha","231033.6414","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","7230","Emissions (N2O)","6728","Grassland organic soils","2002","2002","3050","FAO TIER 1","kt","1.8153","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","7273","Emissions (CO2)","6728","Grassland organic soils","2002","2002","3050","FAO TIER 1","kt","8132.3842","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","5026","Area","6728","Grassland organic soils","2003","2003","3050","FAO TIER 1","ha","230876.0122","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","7230","Emissions (N2O)","6728","Grassland organic soils","2003","2003","3050","FAO TIER 1","kt","1.814","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","7273","Emissions (CO2)","6728","Grassland organic soils","2003","2003","3050","FAO TIER 1","kt","8126.8356","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","5026","Area","6728","Grassland organic soils","2004","2004","3050","FAO TIER 1","ha","230325.2271","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","7230","Emissions (N2O)","6728","Grassland organic soils","2004","2004","3050","FAO TIER 1","kt","1.8097","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","7273","Emissions (CO2)","6728","Grassland organic soils","2004","2004","3050","FAO TIER 1","kt","8107.448","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","5026","Area","6728","Grassland organic soils","2005","2005","3050","FAO TIER 1","ha","230381.4257","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","7230","Emissions (N2O)","6728","Grassland organic soils","2005","2005","3050","FAO TIER 1","kt","1.8101","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","7273","Emissions (CO2)","6728","Grassland organic soils","2005","2005","3050","FAO TIER 1","kt","8109.4262","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","5026","Area","6728","Grassland organic soils","2006","2006","3050","FAO TIER 1","ha","230195.9369","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","7230","Emissions (N2O)","6728","Grassland organic soils","2006","2006","3050","FAO TIER 1","kt","1.8087","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","7273","Emissions (CO2)","6728","Grassland organic soils","2006","2006","3050","FAO TIER 1","kt","8102.897","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","5026","Area","6728","Grassland organic soils","2007","2007","3050","FAO TIER 1","ha","230157.7491","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","7230","Emissions (N2O)","6728","Grassland organic soils","2007","2007","3050","FAO TIER 1","kt","1.8084","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","7273","Emissions (CO2)","6728","Grassland organic soils","2007","2007","3050","FAO TIER 1","kt","8101.5528","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","5026","Area","6728","Grassland organic soils","2008","2008","3050","FAO TIER 1","ha","229742.3595","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","7230","Emissions (N2O)","6728","Grassland organic soils","2008","2008","3050","FAO TIER 1","kt","1.8051","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","7273","Emissions (CO2)","6728","Grassland organic soils","2008","2008","3050","FAO TIER 1","kt","8086.9311","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","5026","Area","6728","Grassland organic soils","2009","2009","3050","FAO TIER 1","ha","230001.0697","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","7230","Emissions (N2O)","6728","Grassland organic soils","2009","2009","3050","FAO TIER 1","kt","1.8072","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","7273","Emissions (CO2)","6728","Grassland organic soils","2009","2009","3050","FAO TIER 1","kt","8096.0377","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","5026","Area","6728","Grassland organic soils","2010","2010","3050","FAO TIER 1","ha","230034.8368","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","7230","Emissions (N2O)","6728","Grassland organic soils","2010","2010","3050","FAO TIER 1","kt","1.8074","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","7273","Emissions (CO2)","6728","Grassland organic soils","2010","2010","3050","FAO TIER 1","kt","8097.2263","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","5026","Area","6728","Grassland organic soils","2011","2011","3050","FAO TIER 1","ha","229945.4748","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","7230","Emissions (N2O)","6728","Grassland organic soils","2011","2011","3050","FAO TIER 1","kt","1.8067","E","Estimated value",""
"GV","Emissions from Drained organic soils","736","Sudan (former)","7273","Emissions (CO2)","6728","Grassland organic soils","2011","2011","3050","FAO TIER 1","kt","8094.0807","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","5026","Area","6727","Cropland organic soils","1990","1990","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7230","Emissions (N2O)","6727","Cropland organic soils","1990","1990","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7273","Emissions (CO2)","6727","Cropland organic soils","1990","1990","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","5026","Area","6727","Cropland organic soils","1991","1991","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7230","Emissions (N2O)","6727","Cropland organic soils","1991","1991","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7273","Emissions (CO2)","6727","Cropland organic soils","1991","1991","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","5026","Area","6727","Cropland organic soils","1992","1992","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7230","Emissions (N2O)","6727","Cropland organic soils","1992","1992","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7273","Emissions (CO2)","6727","Cropland organic soils","1992","1992","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","5026","Area","6727","Cropland organic soils","1993","1993","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7230","Emissions (N2O)","6727","Cropland organic soils","1993","1993","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7273","Emissions (CO2)","6727","Cropland organic soils","1993","1993","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","5026","Area","6727","Cropland organic soils","1994","1994","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7230","Emissions (N2O)","6727","Cropland organic soils","1994","1994","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7273","Emissions (CO2)","6727","Cropland organic soils","1994","1994","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","5026","Area","6727","Cropland organic soils","1995","1995","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7230","Emissions (N2O)","6727","Cropland organic soils","1995","1995","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7273","Emissions (CO2)","6727","Cropland organic soils","1995","1995","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","5026","Area","6727","Cropland organic soils","1996","1996","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7230","Emissions (N2O)","6727","Cropland organic soils","1996","1996","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7273","Emissions (CO2)","6727","Cropland organic soils","1996","1996","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","5026","Area","6727","Cropland organic soils","1997","1997","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7230","Emissions (N2O)","6727","Cropland organic soils","1997","1997","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7273","Emissions (CO2)","6727","Cropland organic soils","1997","1997","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","5026","Area","6727","Cropland organic soils","1998","1998","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7230","Emissions (N2O)","6727","Cropland organic soils","1998","1998","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7273","Emissions (CO2)","6727","Cropland organic soils","1998","1998","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","5026","Area","6727","Cropland organic soils","1999","1999","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7230","Emissions (N2O)","6727","Cropland organic soils","1999","1999","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7273","Emissions (CO2)","6727","Cropland organic soils","1999","1999","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","5026","Area","6727","Cropland organic soils","2000","2000","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7230","Emissions (N2O)","6727","Cropland organic soils","2000","2000","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7273","Emissions (CO2)","6727","Cropland organic soils","2000","2000","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","5026","Area","6727","Cropland organic soils","2001","2001","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7230","Emissions (N2O)","6727","Cropland organic soils","2001","2001","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7273","Emissions (CO2)","6727","Cropland organic soils","2001","2001","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","5026","Area","6727","Cropland organic soils","2002","2002","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7230","Emissions (N2O)","6727","Cropland organic soils","2002","2002","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7273","Emissions (CO2)","6727","Cropland organic soils","2002","2002","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","5026","Area","6727","Cropland organic soils","2003","2003","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7230","Emissions (N2O)","6727","Cropland organic soils","2003","2003","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7273","Emissions (CO2)","6727","Cropland organic soils","2003","2003","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","5026","Area","6727","Cropland organic soils","2004","2004","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7230","Emissions (N2O)","6727","Cropland organic soils","2004","2004","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7273","Emissions (CO2)","6727","Cropland organic soils","2004","2004","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","5026","Area","6727","Cropland organic soils","2005","2005","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7230","Emissions (N2O)","6727","Cropland organic soils","2005","2005","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7273","Emissions (CO2)","6727","Cropland organic soils","2005","2005","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","5026","Area","6727","Cropland organic soils","2006","2006","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7230","Emissions (N2O)","6727","Cropland organic soils","2006","2006","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7273","Emissions (CO2)","6727","Cropland organic soils","2006","2006","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","5026","Area","6727","Cropland organic soils","2007","2007","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7230","Emissions (N2O)","6727","Cropland organic soils","2007","2007","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7273","Emissions (CO2)","6727","Cropland organic soils","2007","2007","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","5026","Area","6727","Cropland organic soils","2008","2008","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7230","Emissions (N2O)","6727","Cropland organic soils","2008","2008","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7273","Emissions (CO2)","6727","Cropland organic soils","2008","2008","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","5026","Area","6727","Cropland organic soils","2009","2009","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7230","Emissions (N2O)","6727","Cropland organic soils","2009","2009","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7273","Emissions (CO2)","6727","Cropland organic soils","2009","2009","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","5026","Area","6727","Cropland organic soils","2010","2010","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7230","Emissions (N2O)","6727","Cropland organic soils","2010","2010","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7273","Emissions (CO2)","6727","Cropland organic soils","2010","2010","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","5026","Area","6727","Cropland organic soils","2011","2011","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7230","Emissions (N2O)","6727","Cropland organic soils","2011","2011","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7273","Emissions (CO2)","6727","Cropland organic soils","2011","2011","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","5026","Area","6727","Cropland organic soils","2012","2012","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7230","Emissions (N2O)","6727","Cropland organic soils","2012","2012","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7273","Emissions (CO2)","6727","Cropland organic soils","2012","2012","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","5026","Area","6727","Cropland organic soils","2013","2013","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7230","Emissions (N2O)","6727","Cropland organic soils","2013","2013","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7273","Emissions (CO2)","6727","Cropland organic soils","2013","2013","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","5026","Area","6727","Cropland organic soils","2014","2014","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7230","Emissions (N2O)","6727","Cropland organic soils","2014","2014","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7273","Emissions (CO2)","6727","Cropland organic soils","2014","2014","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","5026","Area","6727","Cropland organic soils","2015","2015","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7230","Emissions (N2O)","6727","Cropland organic soils","2015","2015","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7273","Emissions (CO2)","6727","Cropland organic soils","2015","2015","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","5026","Area","6727","Cropland organic soils","2016","2016","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7230","Emissions (N2O)","6727","Cropland organic soils","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7273","Emissions (CO2)","6727","Cropland organic soils","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","5026","Area","6727","Cropland organic soils","2017","2017","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7230","Emissions (N2O)","6727","Cropland organic soils","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7273","Emissions (CO2)","6727","Cropland organic soils","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","5026","Area","6727","Cropland organic soils","2018","2018","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7230","Emissions (N2O)","6727","Cropland organic soils","2018","2018","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7273","Emissions (CO2)","6727","Cropland organic soils","2018","2018","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","5026","Area","6727","Cropland organic soils","2019","2019","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7230","Emissions (N2O)","6727","Cropland organic soils","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7273","Emissions (CO2)","6727","Cropland organic soils","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","5026","Area","6727","Cropland organic soils","2020","2020","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7230","Emissions (N2O)","6727","Cropland organic soils","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7273","Emissions (CO2)","6727","Cropland organic soils","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","5026","Area","6727","Cropland organic soils","2021","2021","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7230","Emissions (N2O)","6727","Cropland organic soils","2021","2021","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7273","Emissions (CO2)","6727","Cropland organic soils","2021","2021","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","5026","Area","6727","Cropland organic soils","2023","2023","3050","FAO TIER 1","ha","0","I","Imputed value",""
"GV","Emissions from Drained organic soils","768","Togo","7230","Emissions (N2O)","6727","Cropland organic soils","2023","2023","3050","FAO TIER 1","kt","0","I","Imputed value",""
"GV","Emissions from Drained organic soils","768","Togo","7273","Emissions (CO2)","6727","Cropland organic soils","2023","2023","3050","FAO TIER 1","kt","0","I","Imputed value",""
"GV","Emissions from Drained organic soils","768","Togo","5026","Area","6728","Grassland organic soils","1990","1990","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7230","Emissions (N2O)","6728","Grassland organic soils","1990","1990","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7273","Emissions (CO2)","6728","Grassland organic soils","1990","1990","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","5026","Area","6728","Grassland organic soils","1991","1991","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7230","Emissions (N2O)","6728","Grassland organic soils","1991","1991","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7273","Emissions (CO2)","6728","Grassland organic soils","1991","1991","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","5026","Area","6728","Grassland organic soils","1992","1992","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7230","Emissions (N2O)","6728","Grassland organic soils","1992","1992","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7273","Emissions (CO2)","6728","Grassland organic soils","1992","1992","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","5026","Area","6728","Grassland organic soils","1993","1993","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7230","Emissions (N2O)","6728","Grassland organic soils","1993","1993","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7273","Emissions (CO2)","6728","Grassland organic soils","1993","1993","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","5026","Area","6728","Grassland organic soils","1994","1994","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7230","Emissions (N2O)","6728","Grassland organic soils","1994","1994","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","768","Togo","7273","Emissions (CO2)","6728","Grassland organic soils","1994","1994","3050","FAO TIER 1","kt","0","E","Estimated value",""
